incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,County,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,Site Latitude,Site Longitude
Pauba Fire,Y,2024-07-14T22:56:48Z,2024-07-12T13:31:45Z,CAL FIRE/Riverside County Fire Department,,Riverside,"CA-79 & Pauba Rd, Temecula, CA",101.0,100.0,,"City of Hemet FD, Murrieta Fire and Rescue, Pechanga FD, San Diego County Fire Authority",-117.02173,33.485557,Wildfire,6ba3ef43-a6ad-486d-8df8-ec24dfdcbfff,https://www.fire.ca.gov/incidents/2024/7/12/pauba-fire/,2024-07-14T22:55:17Z,2024-07-14,2024-07-12,N,True,False,07/12/2024,AQS,60659001,3,12.8,ug/m3 LC,58,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
Ranch Fire,Y,2024-07-12T22:40:57Z,2024-07-12T13:17:57Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Coalinga Road, Parkfield, CA",29.0,100.0,,,-120.433304,35.9001968,Wildfire,1b0ccbca-742f-4831-a196-476252eaf7c1,https://www.fire.ca.gov/incidents/2024/7/12/ranch-fire/,,,2024-07-12,N,True,False,07/12/2024,AirNow,60530002,3,6.9,ug/m3 LC,38,Carmel Valley,1,100.0,88101,PM2.5 - Local Conditions,,,41500.0,"Salinas, CA",6,California,53,36.4818700009023,-121.73333
Ranch Fire,Y,2024-07-12T22:40:57Z,2024-07-12T13:17:57Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Coalinga Road, Parkfield, CA",29.0,100.0,,,-120.433304,35.9001968,Wildfire,1b0ccbca-742f-4831-a196-476252eaf7c1,https://www.fire.ca.gov/incidents/2024/7/12/ranch-fire/,,,2024-07-12,N,True,False,07/12/2024,AirNow,60530008,3,10.9,ug/m3 LC,54,King City 2,1,100.0,88101,PM2.5 - Local Conditions,,,41500.0,"Salinas, CA",6,California,53,36.2092860008996,-121.126371
Ranch Fire,Y,2024-07-12T22:40:57Z,2024-07-12T13:17:57Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Coalinga Road, Parkfield, CA",29.0,100.0,,,-120.433304,35.9001968,Wildfire,1b0ccbca-742f-4831-a196-476252eaf7c1,https://www.fire.ca.gov/incidents/2024/7/12/ranch-fire/,,,2024-07-12,N,True,False,07/12/2024,AirNow,60531003,3,10.2,ug/m3 LC,53,Salinas 3,1,100.0,88101,PM2.5 - Local Conditions,,,41500.0,"Salinas, CA",6,California,53,36.6942610009043,-121.623271
Athens Fire,Y,2024-07-13T22:26:40Z,2024-07-12T13:49:01Z,CAL FIRE Nevada Yuba Placer Unit,,Placer,Athens Ave and Fiddyment Rd,260.0,100.0,,,-121.332377,38.8364594,Wildfire,adb3cd9f-c3bb-45c6-8ee7-7de9728408fb,https://www.fire.ca.gov/incidents/2024/7/12/athens-fire/,,,2024-07-12,N,True,False,07/12/2024,AQS,60610003,1,9.0,ug/m3 LC,50,Auburn-Atwood,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",6,California,61,38.93568,-121.09959
Athens Fire,Y,2024-07-13T22:26:40Z,2024-07-12T13:49:01Z,CAL FIRE Nevada Yuba Placer Unit,,Placer,Athens Ave and Fiddyment Rd,260.0,100.0,,,-121.332377,38.8364594,Wildfire,adb3cd9f-c3bb-45c6-8ee7-7de9728408fb,https://www.fire.ca.gov/incidents/2024/7/12/athens-fire/,,,2024-07-12,N,True,False,07/12/2024,AQS,60610004,3,8.6,ug/m3 LC,48,Colfax-City Hall,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",6,California,61,39.100174496,-120.953831711
Athens Fire,Y,2024-07-13T22:26:40Z,2024-07-12T13:49:01Z,CAL FIRE Nevada Yuba Placer Unit,,Placer,Athens Ave and Fiddyment Rd,260.0,100.0,,,-121.332377,38.8364594,Wildfire,adb3cd9f-c3bb-45c6-8ee7-7de9728408fb,https://www.fire.ca.gov/incidents/2024/7/12/athens-fire/,,,2024-07-12,N,True,False,07/12/2024,AirNow,60610006,3,10.3,ug/m3 LC,53,Roseville-N Sunrise Ave,1,100.0,88101,PM2.5 - Local Conditions,,,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",6,California,61,38.74643,-121.26498
Athens Fire,Y,2024-07-13T22:26:40Z,2024-07-12T13:49:01Z,CAL FIRE Nevada Yuba Placer Unit,,Placer,Athens Ave and Fiddyment Rd,260.0,100.0,,,-121.332377,38.8364594,Wildfire,adb3cd9f-c3bb-45c6-8ee7-7de9728408fb,https://www.fire.ca.gov/incidents/2024/7/12/athens-fire/,,,2024-07-12,N,True,False,07/12/2024,AQS,60611004,3,8.5,ug/m3 LC,47,Tahoe City-Fairway Drive,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",6,California,61,39.1660166666667,-120.148833333333
Indiana Fire,Y,2024-07-12T18:49:24Z,2024-07-12T14:09:30Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,Washington Road and Indiana Avenue,20.0,100.0,,,-120.595644,37.112938,Wildfire,60b87395-037e-4e90-be9d-00f555a2bf2b,https://www.fire.ca.gov/incidents/2024/7/12/indiana-fire/,,,2024-07-12,N,False,False,07/12/2024,AirNow,60472024,3,8.7,ug/m3 LC,48,Merced-Vierra,1,100.0,88101,PM2.5 - Local Conditions,,,32900.0,"Merced, CA",6,California,47,37.289732,-120.429718
Indiana Fire,Y,2024-07-12T18:49:24Z,2024-07-12T14:09:30Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,Washington Road and Indiana Avenue,20.0,100.0,,,-120.595644,37.112938,Wildfire,60b87395-037e-4e90-be9d-00f555a2bf2b,https://www.fire.ca.gov/incidents/2024/7/12/indiana-fire/,,,2024-07-12,N,False,False,07/12/2024,AirNow,60472510,3,11.3,ug/m3 LC,55,Merced-M St,1,100.0,88101,PM2.5 - Local Conditions,,,32900.0,"Merced, CA",6,California,47,37.30832,-120.480456
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AQS,60290010,3,20.0,ug/m3 LC,71,Bakersfield-Golden / M St,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.385574,-119.015009
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AQS,60290014,1,14.8,ug/m3 LC,62,Bakersfield-California,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AirNow,60290014,3,17.4,ug/m3 LC,66,Bakersfield-California,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AQS,60290016,1,17.5,ug/m3 LC,67,Bakersfield-Airport (Planz),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.324636,-118.997627
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AirNow,60290020,3,11.8,ug/m3 LC,56,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,,,12540.0,"Bakersfield, CA",6,California,29,35.04944,-118.18893
Pilot Fire,Y,2024-07-15T10:01:56Z,2024-07-12T17:37:56Z,Kern County Fire Department,,Kern,I-5 near Hwy 43,50.0,100.0,,,-119.242617,35.2928626,Wildfire,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,https://www.fire.ca.gov/incidents/2024/7/12/pilot-fire/,,,2024-07-12,N,False,False,07/12/2024,AirNow,60292009,3,10.2,ug/m3 LC,53,Lebec,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,34.841567,-118.860588
Soda Fire,Y,2024-07-23T23:32:07Z,2024-07-13T09:24:44Z,Bureau of Land Management,,San Luis Obispo,Northeast of Cuyama,161.0,100.0,,,-119.531779,35.009077,Wildfire,597e7925-6013-4b71-a67a-ddaeec31b92a,https://www.fire.ca.gov/incidents/2024/7/13/soda-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60792007,1,1.5,ug/m3 LC,8,CDF,1,100.0,88101,PM2.5 - Local Conditions,,,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,35.0467300008874,-120.58777
Soda Fire,Y,2024-07-23T23:32:07Z,2024-07-13T09:24:44Z,Bureau of Land Management,,San Luis Obispo,Northeast of Cuyama,161.0,100.0,,,-119.531779,35.009077,Wildfire,597e7925-6013-4b71-a67a-ddaeec31b92a,https://www.fire.ca.gov/incidents/2024/7/13/soda-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60792020,1,0.4,ug/m3 LC,2,SLO Roberto,1,100.0,88101,PM2.5 - Local Conditions,,,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,35.2595015184308,-120.644719880058
Soda Fire,Y,2024-07-23T23:32:07Z,2024-07-13T09:24:44Z,Bureau of Land Management,,San Luis Obispo,Northeast of Cuyama,161.0,100.0,,,-119.531779,35.009077,Wildfire,597e7925-6013-4b71-a67a-ddaeec31b92a,https://www.fire.ca.gov/incidents/2024/7/13/soda-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60798002,3,6.1,ug/m3 LC,34,Atascadero,1,100.0,88101,PM2.5 - Local Conditions,,,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,California,79,35.49453,-120.66617
White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,277af290-74fa-4b77-9f74-58b232a4f098,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,07/13/2024,AQS,60290010,3,24.5,ug/m3 LC,80,Bakersfield-Golden / M St,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.385574,-119.015009
White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,277af290-74fa-4b77-9f74-58b232a4f098,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,07/13/2024,AQS,60290014,1,17.4,ug/m3 LC,66,Bakersfield-California,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,277af290-74fa-4b77-9f74-58b232a4f098,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60290014,3,19.3,ug/m3 LC,70,Bakersfield-California,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,277af290-74fa-4b77-9f74-58b232a4f098,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60290020,3,10.7,ug/m3 LC,54,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,,,12540.0,"Bakersfield, CA",6,California,29,35.04944,-118.18893
White Fire,Y,2024-07-26T21:56:41Z,2024-07-13T11:09:42Z,Kern County Fire Department,,Kern,11 miles South of Tehachapi,5646.0,100.0,,,-118.533425,34.963024,Wildfire,277af290-74fa-4b77-9f74-58b232a4f098,https://www.fire.ca.gov/incidents/2024/7/13/white-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60292009,3,11.4,ug/m3 LC,55,Lebec,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,34.841567,-118.860588
Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,6092d73f-828a-4218-b723-0449fb456861,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,07/13/2024,AQS,60290010,3,24.5,ug/m3 LC,80,Bakersfield-Golden / M St,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.385574,-119.015009
Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,6092d73f-828a-4218-b723-0449fb456861,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,07/13/2024,AQS,60290014,1,17.4,ug/m3 LC,66,Bakersfield-California,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,6092d73f-828a-4218-b723-0449fb456861,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60290014,3,19.3,ug/m3 LC,70,Bakersfield-California,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,35.356615,-119.062613
Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,6092d73f-828a-4218-b723-0449fb456861,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60290020,3,10.7,ug/m3 LC,54,Mojave-Pat Avenue,1,100.0,88101,PM2.5 - Local Conditions,,,12540.0,"Bakersfield, CA",6,California,29,35.04944,-118.18893
Rancho Fire,Y,2024-07-26T21:57:15Z,2024-07-13T15:07:27Z,Kern County Fire Department,,Kern,Sebastian road near Arvin,9950.0,100.0,,,-118.746636,35.10343,Wildfire,6092d73f-828a-4218-b723-0449fb456861,https://www.fire.ca.gov/incidents/2024/7/13/rancho-fire/,,,2024-07-13,N,True,False,07/13/2024,AirNow,60292009,3,11.4,ug/m3 LC,55,Lebec,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12540.0,"Bakersfield, CA",6,California,29,34.841567,-118.860588
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60370016,3,15.9,ug/m3 LC,64,Glendora,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.14435,-117.85036
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60371103,3,15.7,ug/m3 LC,63,Los Angeles-North Main Street,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.0665900008759,-118.22688
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60371201,3,13.3,ug/m3 LC,59,Reseda,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.19925,-118.53276
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60371302,3,11.2,ug/m3 LC,55,Compton,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,33.9013890008739,-118.205
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60374008,3,10.9,ug/m3 LC,54,Long Beach-Route 710 Near Road,2,200.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,33.8596620008734,-118.200707
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60374009,3,7.0,ug/m3 LC,39,Signal Hill (LBSH),1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,33.7937130008725,-118.171019
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60374010,3,15.4,ug/m3 LC,63,North Hollywood (NOHO),1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.1819770008773,-118.363036
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60376012,3,14.7,ug/m3 LC,61,Santa Clarita,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.38344,-118.5284
Minor Fire,Y,2024-07-15T09:27:28Z,2024-07-13T13:38:54Z,Los Angeles County Fire Department,,Los Angeles,"230th Street East & Avenue D4, Lancaster",50.0,100.0,,,-118.253976,34.67478,Wildfire,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,https://www.fire.ca.gov/incidents/2024/7/13/minor-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,60379035,1,16.9,ug/m3 LC,66,Lancaster - Fairgrounds,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,31080.0,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,34.725389,-118.178601
Packsaddle Fire,Y,2024-07-20T22:12:36Z,2024-07-13T15:27:39Z,Sequoia National Forest,,Tulare,"Near Packsaddle Trail, East of California Hot Springs ",47.0,100.0,,,-118.429923,35.9273945,Wildfire,61215509-76e2-409a-b3df-71cb588e3387,https://www.fire.ca.gov/incidents/2024/7/13/packsaddle-fire/,,,2024-07-13,N,False,False,07/13/2024,AQS,61070009,1,9.4,ug/m3 LC,52,Sequoia & Kings Canyon NPs - Ash Mountain,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,47300.0,"Visalia-Porterville, CA",6,California,107,36.48947,-118.82915
Packsaddle Fire,Y,2024-07-20T22:12:36Z,2024-07-13T15:27:39Z,Sequoia National Forest,,Tulare,"Near Packsaddle Trail, East of California Hot Springs ",47.0,100.0,,,-118.429923,35.9273945,Wildfire,61215509-76e2-409a-b3df-71cb588e3387,https://www.fire.ca.gov/incidents/2024/7/13/packsaddle-fire/,,,2024-07-13,N,False,False,07/13/2024,AirNow,61072003,3,20.4,ug/m3 LC,72,Visalia-W. Ashland Avenue,1,100.0,88101,PM2.5 - Local Conditions,,,47300.0,"Visalia-Porterville, CA",6,California,107,36.30815,-119.3129
Packsaddle Fire,Y,2024-07-20T22:12:36Z,2024-07-13T15:27:39Z,Sequoia National Forest,,Tulare,"Near Packsaddle Trail, East of California Hot Springs ",47.0,100.0,,,-118.429923,35.9273945,Wildfire,61215509-76e2-409a-b3df-71cb588e3387,https://www.fire.ca.gov/incidents/2024/7/13/packsaddle-fire/,,,2024-07-13,N,False,False,07/13/2024,AirNow,61072010,3,15.8,ug/m3 LC,63,Porterville,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,,,47300.0,"Visalia-Porterville, CA",6,California,107,36.0318310008979,-119.055018
Quality Fire,Y,2024-07-16T22:17:24Z,2024-07-13T18:17:30Z,CAL FIRE San Bernardino Unit,,Inyo,"Lone Pine Golf Course Road and Main Street, Lone Pine",51.0,100.0,,,-118.057587,36.576457,Wildfire,8ff00a3e-f9a6-4c09-8aa0-5549f351312f,https://www.fire.ca.gov/incidents/2024/7/13/quality-fire/,2024-07-16T22:16:59Z,2024-07-16,2024-07-13,N,True,False,07/13/2024,AirNow,60270002,1,9.6,ug/m3 LC,52,WMRC/NCORE,1,100.0,88101,PM2.5 - Local Conditions,,,13860.0,"Bishop, CA",6,California,27,37.360684,-118.330783
Quality Fire,Y,2024-07-16T22:17:24Z,2024-07-13T18:17:30Z,CAL FIRE San Bernardino Unit,,Inyo,"Lone Pine Golf Course Road and Main Street, Lone Pine",51.0,100.0,,,-118.057587,36.576457,Wildfire,8ff00a3e-f9a6-4c09-8aa0-5549f351312f,https://www.fire.ca.gov/incidents/2024/7/13/quality-fire/,2024-07-16T22:16:59Z,2024-07-16,2024-07-13,N,True,False,07/13/2024,AirNow,60271003,3,21.0,ug/m3 LC,73,Keeler,1,100.0,88101,PM2.5 - Local Conditions,,,13860.0,"Bishop, CA",6,California,27,36.487823,-117.871036
Solar Fire,Y,2024-07-15T12:31:58Z,2024-07-14T10:11:51Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Turkey Flat Road, Parkfield",11.0,100.0,,,-120.278024,35.856649,Wildfire,e336a3ee-7318-4439-bb9d-b23f325782e8,https://www.fire.ca.gov/incidents/2024/7/14/solar-fire/,,,2024-07-14,N,True,False,07/14/2024,AirNow,60530002,3,4.2,ug/m3 LC,23,Carmel Valley,1,100.0,88101,PM2.5 - Local Conditions,,,41500.0,"Salinas, CA",6,California,53,36.4818700009023,-121.73333
Solar Fire,Y,2024-07-15T12:31:58Z,2024-07-14T10:11:51Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Turkey Flat Road, Parkfield",11.0,100.0,,,-120.278024,35.856649,Wildfire,e336a3ee-7318-4439-bb9d-b23f325782e8,https://www.fire.ca.gov/incidents/2024/7/14/solar-fire/,,,2024-07-14,N,True,False,07/14/2024,AirNow,60530008,3,4.2,ug/m3 LC,23,King City 2,1,100.0,88101,PM2.5 - Local Conditions,,,41500.0,"Salinas, CA",6,California,53,36.2092860008996,-121.126371
